"","ARID1A_mut","CHD6_mut","CHD7_mut","CREBBP_mut","EP300_mut","KDM6A_mut","CHD6_amp","CHD7_amp","PRDM9_amp","CHD3_del","CREBBP_del","HDAC4_del","PHF23_del","CHD6_ampmut","CHD7_ampmut","CREBBP_delmut","EP300CREBBP_mut","EP300CREBBP_delmut"
"KEGG_PYRIMIDINE_METABOLISM",-0.397591444981061,0.103836358618467,0.308141077808847,0.38782916253073,0.366387195741431,-0.184243910764837,-0.181830373186622,-0.117603770631241,0.503420650623297,-0.197342741064875,0.0691736478447251,-0.169223084727184,-0.185848224177003,-0.132181290242559,-0.0103073603001692,0.334371778784263,0.380379883040605,0.499373999733557
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",-0.0165069361818966,-0.0675119113203393,-0.0488762561968372,-0.224090603423266,-0.170054218019125,0.31099120772643,0.264130237738752,0.220490439316845,0.0897813009850979,0.323337530226643,0.164253423565951,0.245784348473835,0.321781805601739,0.235877359780711,0.203680485788928,-0.0206573020466304,-0.199377109415942,-0.171531493838412
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.283330406226998,0.365829396463655,-0.212310737839287,-0.243876487656151,-0.271650191828532,0.0902560576082797,0.105334130071653,0.24414098734536,-0.273109975684404,-0.0420420224102088,0.228795411522292,0.168984911326347,-0.0541491113905899,0.173715515654247,0.185122572725046,0.143262714095448,-0.270607211424125,-0.17638948913219
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.161734227461252,0.314574056555935,0.335943228507589,0.213593481823023,0.221827602742316,0.0100177711280832,0.0391956029091079,0.193159334824803,0.267897900646355,0.0249451300076929,0.311480099269543,0.160014007705652,0.0322364517675894,0.110955941101202,0.303843532090332,0.451915299319298,0.205711497096511,0.398263560423779
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.322313101904645,0.107514441471007,-0.188911438012545,-0.461105294198923,-0.476673848383902,0.44758135618196,0.419820020064519,0.435235563741245,-0.146608449643111,0.380576711800644,0.374203276403765,0.466003750701004,0.369198454629204,0.409076597484479,0.37538601582899,0.102048291247198,-0.493851133143525,-0.392977100369593
"KEGG_LYSINE_DEGRADATION",0.0814600736217305,0.158745398641846,0.369536632588553,0.27043211510348,0.187488051575496,0.07565839573606,0.150667468587791,0.190488895076843,0.428051490686325,0.188831045655438,0.346423564890414,0.247400146508445,0.200511613426902,0.180164219499758,0.316469549318679,0.442867713757977,0.190773713713452,0.376123505276389
"KEGG_ARGININE_AND_PROLINE_METABOLISM",-0.29460989564542,-0.17637305728777,-0.237882044799922,0.0233106032041743,0.0486297785305408,-0.144142259488153,-0.261935614732968,-0.241618964256675,-0.133802565558642,-0.233578845113435,-0.328478930665037,-0.334547405164405,-0.241129189281066,-0.282283538719609,-0.315399005820407,-0.331161561781438,0.0706449163230409,-0.125005874826096
"KEGG_HISTIDINE_METABOLISM",-0.138520271772106,-0.187651839960196,-0.224455107670986,-0.183240154763238,-0.150905995361626,0.0289666914145556,-0.0370022167088182,-0.124043816838294,-0.0875617651829359,0.00403816993778162,-0.148311177435297,-0.0517846926591353,-0.000162374892707123,-0.0740841190287472,-0.187447060307696,-0.289552421294116,-0.163415399500543,-0.300132938921951
"KEGG_TYROSINE_METABOLISM",0.00472336018143583,0.0135106865295273,-0.573820149399036,-0.582543161861442,-0.638778410747345,0.443455549740607,0.349641909472199,0.296525884042064,-0.368059533455765,0.34008811709085,0.106333115537775,0.265588961475629,0.325031423693872,0.3074749697071,0.134367962355881,-0.215954366824495,-0.621844069924035,-0.649780502362122
"KEGG_TRYPTOPHAN_METABOLISM",-0.153877862277114,-0.103126078891935,-0.0493582569664836,0.135109868965759,0.130974168080453,-0.307819508380417,-0.375957243280701,-0.304752230755395,-0.222390349242068,-0.381375864836242,-0.30677034394854,-0.328756151782184,-0.389254315832771,-0.367412154122926,-0.335744986255557,-0.216080520984879,0.155225803579032,0.00776749187507134
"KEGG_BETA_ALANINE_METABOLISM",0.0176423236253525,-0.0155947037868511,-0.162639392396332,-0.156211184184721,-0.161465487296064,0.0159865944419375,-0.0805400670207229,-0.0370944470613678,-0.254081899846318,-0.0880059550417669,-0.112033021999943,-0.0622899418383382,-0.0998368830239965,-0.083671305158433,-0.101965071906105,-0.193507760601102,-0.144016812073766,-0.229989105510463
"KEGG_SELENOAMINO_ACID_METABOLISM",0.124563981891754,0.134360364836418,0.0181425231044101,-0.0520184488974939,-0.0573455468464817,0.257084686899155,0.257682417325737,0.310876008128992,0.0780749369847601,0.248914173119552,0.338789117949193,0.297198882917278,0.250877513497965,0.271530751755115,0.332903690662931,0.300904705550182,-0.0770213553904047,0.0865866323941975
"KEGG_GLUTATHIONE_METABOLISM",-0.0869520200744133,0.0616061650866771,-0.254370782272407,-0.357160626756485,-0.351962509951867,0.308110864417495,0.232019410072049,0.219163523708325,0.00448394997510487,0.19746253451129,0.158443441414821,0.184474840019209,0.188619551915971,0.21829192920808,0.153319179566842,-0.00819631000847742,-0.354691609617541,-0.314121562431644
"KEGG_STARCH_AND_SUCROSE_METABOLISM",-0.0511677034041481,-0.300910182831656,-0.353931150925254,-0.441437259860962,-0.425823827305202,0.393305913944487,0.32116728995774,0.204406667300382,-0.0689755822791922,0.402275580759688,0.031448076608439,0.254704719755777,0.39134133676058,0.233731678935188,0.0954896883992239,-0.254153634564968,-0.437083351149222,-0.502391098392824
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.278091474841079,0.161165826993527,0.274037049745377,0.0102815640712951,0.0995612520853424,0.000995098363140935,0.0836591137899925,0.119113380079869,0.197023645247434,-0.00732595231372737,0.236358300431362,0.145852761486301,-0.00521066154605634,0.135563069836046,0.201242918846831,0.288619163205673,0.0471712314801629,0.177136342964043
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.0733930981306215,-0.393316868507434,0.0800096541503129,0.134636349148071,0.248724411819479,-0.289864979711089,-0.283808343207164,-0.35904975880526,-0.0220603695362792,-0.202754825219948,-0.352366238602396,-0.280908564383324,-0.201249986306796,-0.325940475731933,-0.348207568472202,-0.337895437636557,0.217565747696626,0.00245611902450677
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",-0.104700708972246,-0.0750108397167221,0.120934134453479,0.0890590065766249,0.20295306747198,-0.215724674375616,-0.281971333675634,-0.262145341607444,0.0563423209043804,-0.321891174544705,-0.21615596612001,-0.275430222791074,-0.324301355079437,-0.254388450922321,-0.239395187978533,-0.102461384282181,0.176128699859464,0.0841995977908534
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",-0.148930640301272,-0.25501127083178,-0.142384405508237,0.180109623371525,0.206800769363692,-0.448067244054588,-0.477318047359756,-0.486194777076411,-0.290743995044297,-0.529432437026281,-0.495863062309201,-0.500439242636855,-0.53818954998302,-0.483419385547963,-0.543370528197222,-0.327473231111948,0.215827152545116,-0.00981016449159697
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",-0.304269699926251,-0.222395826523541,-0.037712673121849,0.383184251154911,0.393803816499056,-0.66315991082279,-0.690492605493325,-0.62601069094669,-0.245398111786721,-0.730695498134014,-0.669276267363424,-0.755571720407043,-0.735494126764082,-0.683222662799824,-0.662353513640728,-0.357782916606446,0.442104428081704,0.190670175424958
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",-0.0724374008567882,-0.315614740035853,-0.195452018837608,-0.00258969401785452,-0.000998985466121954,-0.118871142889552,-0.132018738663352,-0.103719922215536,-0.192637049533353,-0.105185890098877,-0.233436612481629,-0.181138468856001,-0.111295355866045,-0.185468878263355,-0.170658309159675,-0.202331307681516,0.0149639329849311,-0.0946580250477849
"KEGG_GLYCEROLIPID_METABOLISM",0.139678628460449,0.0805649798171012,-0.366081174724926,-0.434283046824396,-0.425256663642972,0.266962522319922,0.230437535845273,0.238994993057987,-0.272905372718403,0.162229126345335,0.0940083487904572,0.199831017032225,0.150107019012527,0.212739025913195,0.120939435048453,-0.103774695030268,-0.432675199682247,-0.443987906162507
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.223762496594368,-0.269080993444578,0.0169014771344701,0.00535625122134542,0.0376029508058848,-0.0541370967086486,0.0166772619670649,-0.0565009853806057,-0.053390949622792,0.0906525421123436,-0.0787901639332676,0.0643622977867189,0.0927084662163046,-0.0305927372661157,-0.0516389262973471,-0.145675368241167,0.00975521499036528,-0.0788200239516218
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.181659870714955,0.0975166359173263,0.0291841924949936,-0.378460714286976,-0.399103351354178,0.535794034427718,0.554772991419043,0.488835886865514,0.189269051486799,0.519938894741138,0.493953787999524,0.530249612084791,0.518928247966073,0.537936004856759,0.503966435219132,0.282490968669597,-0.413471497464019,-0.212366747459513
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.140948297643249,-0.00366553811110118,-0.489595285438806,-0.732738524123538,-0.688382615320628,0.601662407933082,0.569060568485277,0.460711636678845,-0.253387521904709,0.520636276353233,0.258417786535146,0.452365143146101,0.507113221768766,0.509528702898471,0.310151063423032,-0.136069453342573,-0.728375251027344,-0.682237988940132
"KEGG_ETHER_LIPID_METABOLISM",0.266551549522929,-0.126830516302687,-0.359211073578972,-0.564664255013744,-0.504704631412527,0.376280756260621,0.310062366800466,0.224181243597323,-0.400870216345551,0.335005906629666,0.0262070249845311,0.253683295104264,0.324107706676382,0.252526881967411,0.104891000331817,-0.328054706380609,-0.531910465176681,-0.62313123107025
"KEGG_ARACHIDONIC_ACID_METABOLISM",-0.00561315339109097,-0.136187656610496,-0.616047162573842,-0.679852191142282,-0.637278165683171,0.377987371155788,0.266359667984866,0.154957063413845,-0.435623743979849,0.268235548546206,-0.0756997403768582,0.160122316529623,0.252141705399292,0.19514847143209,-0.0335363343417421,-0.478308551873919,-0.648635043788215,-0.800249198638383
"KEGG_LINOLEIC_ACID_METABOLISM",0.281044966360657,0.0159233406752463,-0.455979795545451,-0.784393705578806,-0.756623888509406,0.684580321859194,0.645873963866197,0.527690308144788,-0.221764348975625,0.6720663238713,0.330363292178336,0.600380017322344,0.6616218548478,0.581634463196379,0.397323234875371,-0.155618047607117,-0.793308422892775,-0.751418880931322
"KEGG_SPHINGOLIPID_METABOLISM",0.19676232591521,-0.244002641816535,0.131238314396663,0.0529402223634929,0.184321299451459,-0.229461696310539,-0.194116798963628,-0.219998720789746,0.0191206595636338,-0.183964922782699,-0.168818119271161,-0.113396335027286,-0.186602145468822,-0.2084989033069,-0.194103547476192,-0.148397577133375,0.127530371525769,0.0150331940925929
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.211719191440175,0.0317761834373369,0.10799502874866,-0.0558355840248548,0.090520380610989,-0.167494560706124,-0.139459890574517,-0.202447920770947,0.0417582638925944,-0.21222398476821,-0.0974832421689893,-0.117572320434394,-0.210697060042666,-0.0989370186838905,-0.174734996754269,-0.13992015890477,0.0264800056256981,-0.0732316066704101
"KEGG_PYRUVATE_METABOLISM",-0.164138223968513,0.0907737490507518,0.0678803026710405,0.140298798072421,0.103287747038646,-0.0641045121844777,-0.0695286110214918,-0.022773299560298,0.177445721024033,-0.0939095810374395,0.0897443735067782,-0.0247410571011894,-0.0946914187961218,-0.042629328333341,0.0136030935685761,0.190113789639174,0.113291736619796,0.162442033576796
"KEGG_PROPANOATE_METABOLISM",0.128852516598813,-0.097966833117128,-0.0968008789093213,-0.172565109858365,-0.208188641814415,0.19924848164457,0.172010844310571,0.152655721762582,-0.0585848259514303,0.203204669046752,0.150430708678947,0.214837001403951,0.196096394499961,0.141039467876804,0.128005481521949,0.00573577382149222,-0.207806292230282,-0.215608061286186
"KEGG_BUTANOATE_METABOLISM",0.225847397284187,0.165408423210811,-0.171756769124812,-0.37539626364594,-0.432700819224622,0.397372883781628,0.36786411818772,0.398229283242946,-0.064767969988738,0.31396060103093,0.37487397835449,0.40392989645111,0.30482908938252,0.371446967017224,0.344532842663146,0.159869124776359,-0.429706336437244,-0.310011304402215
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",-0.364162005971297,-0.367702980100506,-0.114948879295205,0.203085405659834,0.250560184545515,-0.453426852319417,-0.530043948999795,-0.558895264130414,-0.168347073064461,-0.495977555160642,-0.560030298200872,-0.531762048517406,-0.499695569161987,-0.556608764145079,-0.604421190930611,-0.420669352065872,0.263195742844815,-0.00198595625030258
"KEGG_RETINOL_METABOLISM",0.222299002322014,-0.0135067994265463,-0.454927627443088,-0.707407687488228,-0.706504642791138,0.645104140789456,0.601292073030891,0.528277967440919,-0.153691281334025,0.628075626062107,0.33145397793751,0.555625503777381,0.614936157867267,0.537000803216825,0.398888677257727,-0.100032298292042,-0.726309432479431,-0.670666790111634
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",-0.0336156665798547,-0.0508298788177977,-0.31298794185318,-0.52117764378659,-0.463909662313229,0.496132509220385,0.401215285078366,0.361592807587342,-0.00861240671394562,0.427542986941808,0.221779190641552,0.3633421806153,0.415960656863864,0.352583562996334,0.266286343087724,-0.0772989298805493,-0.490221462391749,-0.450533787582543
"KEGG_NITROGEN_METABOLISM",-0.0153218998321832,-0.12086010281034,-0.182324211951711,-0.0921706325129308,-0.188731747842923,0.256055311355182,0.23185544500085,0.225407447901335,0.0638520271772105,0.30829815210658,0.163074747930206,0.244381457670685,0.304190367688138,0.187384159914003,0.186839788810161,0.0514216019034083,-0.168850276214004,-0.133671287489783
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",-0.227477506925227,0.00105534845934673,0.252261498845707,0.301330343326604,0.28357370353631,0.00965079326937518,-0.0269378003449627,0.0587890755444329,0.328747140770728,0.0408057469757455,0.14526103840069,-0.00397367936559652,0.0535034989227424,-0.0204161249753081,0.151502665669212,0.32329300522886,0.294592226995506,0.436490921317615
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.131911666644875,-0.0560138607024843,-0.508416108013404,-0.731524334501467,-0.726421098346886,0.63830842465964,0.560669373268252,0.477708524522849,-0.18463650816592,0.590863329105814,0.268580263906023,0.501163657283318,0.575041759854071,0.489042610069505,0.331491612161826,-0.158315697075944,-0.74283227044625,-0.711960545197997
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.120429341125444,-0.0671447567751322,-0.538581794011105,-0.7314356378789,-0.735689011972631,0.618135950366642,0.532892665425385,0.434002645350265,-0.258815684531203,0.56344264455871,0.213820700660914,0.464327879256687,0.546539753932246,0.460796269511932,0.275886250645347,-0.217926894900863,-0.746105741215766,-0.747229290663779
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.16398733369825,-0.152939303593697,-0.24945942765589,-0.422969633598139,-0.345109194023332,0.360171011328785,0.290984111996625,0.177831781024647,0.151586591756303,0.333987662335138,0.0856791705346286,0.217686954635035,0.327287356914856,0.238114210859788,0.107041981772314,-0.162189018510031,-0.378583688090376,-0.394697320125193
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.386534227178553,0.183637522699798,0.129730471813026,0.0167892812075179,0.0460752451260146,-0.0506609665246225,0.0228439741599529,0.113001087328716,0.0770247124338883,-0.0604285495699274,0.217017136116805,0.135008097542255,-0.0623885329048568,0.0810464505272502,0.149265991276634,0.262039859767459,0.0101122984051216,0.112175431318247
"KEGG_ABC_TRANSPORTERS",-0.0452022371337775,-0.349223515842242,-0.43645099016881,-0.312086664021081,-0.227653486678368,0.0205737293325385,-0.0343960908465439,-0.14051400222837,-0.303017876079864,0.0639348931453059,-0.282117276723921,-0.0642031032509962,0.0542742054319791,-0.116941196259476,-0.27344868370325,-0.506874164935433,-0.260667182355662,-0.485440502411594
"KEGG_RIBOSOME",-0.335566709577928,0.0934804095310352,-0.392496689778439,-0.229862421290582,-0.301579647976887,0.246796232054394,0.124646317800352,0.174751605285188,-0.181525412289111,0.123514464086879,0.0458202865077595,0.0347491104718201,0.116425271681995,0.111607914283019,0.069678264486261,-0.0503326830092255,-0.256809939392997,-0.221722120902331
"KEGG_RNA_DEGRADATION",-0.0996866994997299,0.174829877404306,0.33897605226528,0.181151366970438,0.145705051573022,0.208223625741244,0.234160673755093,0.288621990189659,0.476855658791514,0.292773239486888,0.400420195832248,0.267242217048056,0.307131314466278,0.25322762062299,0.414513417749431,0.482641964951759,0.152685405094437,0.396553058425631
"KEGG_RNA_POLYMERASE",-0.29830423365588,0.194893159440837,0.0919980098032737,0.0994071814580947,0.0248786958840173,0.162005087864429,0.123498915674955,0.205708493426025,0.289405064753835,0.111980722796198,0.26095023412728,0.0841430581111294,0.118574132884503,0.151940494814075,0.250763020646524,0.344150846452011,0.058019252467692,0.238847813204206
"KEGG_BASAL_TRANSCRIPTION_FACTORS",-0.0237166287791917,0.0322270873831351,0.494382252759931,0.441405809664115,0.406330712601387,-0.0678301237052855,-0.0125064004684312,0.0524179370720432,0.570181644322303,0.0843027827063495,0.239014781945891,0.0914501049694491,0.102106597791913,0.012618066335886,0.225314157429791,0.455565995764471,0.414919443324448,0.577769092654754
"KEGG_DNA_REPLICATION",-0.110072508605516,0.218461018187755,0.542195739664458,0.491495548737027,0.459257330104446,-0.283427583801523,-0.175539980444338,-0.103875406334776,0.609866315461023,-0.221666464655103,0.205668385590721,-0.0719861435379917,-0.205120127383898,-0.0929197832692727,0.0767298226668283,0.504406737974982,0.465226506791299,0.636971261234169
"KEGG_SPLICEOSOME",-0.179668967242676,0.276526032458723,0.305525057502621,0.209260952177679,0.142256307796362,0.128938916296891,0.13709193811308,0.228871210030422,0.437397853117686,0.124905516894586,0.374269003781444,0.165273081352472,0.135393980856371,0.186830071052709,0.337284809095538,0.508795630613551,0.165776284502014,0.41019661320251
"KEGG_PROTEASOME",-0.450785919216812,0.0118800468289897,0.289396407115377,0.364827407327048,0.438488185503862,-0.262845373517026,-0.332722233628317,-0.295466825166236,0.36383778624538,-0.312783868946676,-0.142458613837875,-0.317634090034493,-0.305499084587248,-0.297291643329325,-0.203520584507209,0.102577820685112,0.429656157471489,0.433290422072243
"KEGG_PROTEIN_EXPORT",-0.120360963450277,0.0571066666996481,0.0962524440159993,0.0830092608461658,0.0947552026223103,0.017762647131265,-0.0562972658471005,0.013695677294124,0.0995040056596219,-0.0623167981862071,0.0792073207577307,-0.0285673799265055,-0.0634592530896285,-0.030960068497822,0.0487200653315999,0.164302895785709,0.0993121241215589,0.163788208013722
"KEGG_PPAR_SIGNALING_PATHWAY",0.341326336076804,0.151318735023611,-0.349024743530712,-0.536805918008277,-0.489919858537721,0.305924368990671,0.305790617310824,0.304230652209942,-0.343517602039104,0.209247347317245,0.166834106572349,0.306096284954332,0.195698849876903,0.29930993320897,0.194212209673162,-0.12485145082585,-0.527005647960631,-0.510612497884179
"KEGG_BASE_EXCISION_REPAIR",-0.183461542946657,0.232722445652116,0.23693217818056,0.120121553243946,0.0577655306549309,0.102847974342293,0.17207445145026,0.179218946729374,0.51641205553186,0.114969904988602,0.377804323942681,0.194239596080528,0.122855600131596,0.220125405009628,0.275870702233423,0.452958456410204,0.06708786372241,0.2775548779432
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",-0.230462448641652,0.097006541994317,0.471933349612049,0.494798879524897,0.453249282387784,-0.243695914054033,-0.167462050390283,-0.11814248776711,0.65421056295499,-0.15827152545116,0.158910777205039,-0.0892190845448432,-0.143440990773078,-0.114969198242605,0.0497830113104096,0.457113416123915,0.467383495572766,0.610000773886866
"KEGG_MISMATCH_REPAIR",-0.0903795614711766,0.164571282577898,0.506587579433833,0.439833653194792,0.399076848379308,-0.192931939300413,-0.0748544721649856,-0.0246634917280682,0.615508268751473,-0.0993697239202776,0.274057545379277,0.0305125215955074,-0.0825549998568839,-0.0100953365012045,0.152332915528658,0.522491837967172,0.40274821714488,0.591300981564177
"KEGG_HOMOLOGOUS_RECOMBINATION",0.0708475757375513,0.400120182156713,0.488377915459751,0.252649855770811,0.226275508671597,0.0253280096513233,0.137901869025125,0.231918345394543,0.584089875474889,0.0915071747086705,0.44695058538004,0.237580087572896,0.107544654862359,0.221122093551261,0.394730183814033,0.607009294769974,0.219994833686765,0.498733864547183
"KEGG_MAPK_SIGNALING_PATHWAY",-0.160792135047852,-0.431168947277102,0.0599364776698302,0.419584673647668,0.505832774709519,-0.695237168054657,-0.715733332014074,-0.732327728013044,-0.177198006552242,-0.627392732742941,-0.730056069693636,-0.698709411135702,-0.627243962710668,-0.744733947236464,-0.733548455035583,-0.502168120030913,0.509969712400318,0.167401446921079
"KEGG_ERBB_SIGNALING_PATHWAY",0.0775876356201396,-0.292062429700859,0.34857878680689,0.352433556158567,0.400680631731976,-0.270612865392097,-0.232868565386903,-0.254451528002513,0.283853751637442,-0.0882195690192238,-0.170572792894093,-0.134313719600646,-0.0752811700604021,-0.260060794290623,-0.154215686863465,-0.0434714161882291,0.381252891032842,0.293075196713914
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.0069801768349158,-0.161999433896457,-0.133439121429917,0.226288053413035,0.212366394086515,-0.533918860612374,-0.568581394699617,-0.507544336826661,-0.512425478051826,-0.569014276622503,-0.594940193386907,-0.571256604983054,-0.575950988578631,-0.568611254717971,-0.567277625022483,-0.445505113130599,0.25485967381552,-0.0399963461231978
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",-0.361310815934719,-0.393150783198245,0.136520357288371,0.448159297720638,0.618934926715741,-0.802782352976514,-0.868416616870522,-0.877064890943792,-0.169000283051772,-0.812807191564562,-0.869228491334057,-0.859955453799838,-0.81246371301024,-0.874174829877404,-0.865072824874349,-0.599463897824318,0.606949928106263,0.230252721767176
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",-0.311814920185408,-0.371511634275909,0.217391181435479,0.466982593906224,0.640021046895777,-0.780177082276895,-0.838145625719335,-0.846094221256022,-0.147668038578437,-0.771934833778642,-0.823223920807698,-0.816598000403552,-0.768412411731842,-0.838612961509553,-0.809981974443358,-0.556921499248552,0.625631345033042,0.267125073899128
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.122564244094519,-0.338532039092948,-0.0257810338351112,0.0265837206006917,0.0820853671421772,-0.183796540549021,-0.129300593560625,-0.22600659181991,-0.140729383070818,-0.0508786442915596,-0.268890702085007,-0.107324326797935,-0.0491262675931164,-0.181266743254375,-0.236660434344887,-0.309222752556565,0.0595108398934086,-0.119050656372676
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.0404062588011962,-0.0545201530387781,-0.0759509885786313,0.282872081448236,0.270301543780618,-0.573227189507932,-0.607656674102812,-0.490285422904436,-0.478570047892642,-0.646395895784649,-0.546638168312266,-0.585883066754633,-0.653713190459918,-0.580658446975145,-0.534487791139596,-0.353592796279406,0.307647415730258,0.0674228613247742
"KEGG_CELL_CYCLE",-0.0465229687148283,0.160465618397446,0.642858632071921,0.578081297698729,0.572676811063119,-0.283584304726258,-0.171209394350485,-0.0840695565274884,0.672702925327692,-0.147963281718495,0.200228738341783,-0.0555210820563906,-0.12637113140493,-0.104274187763329,0.125280799018754,0.52032354124976,0.571922183025304,0.739865704125736
